group,subgroup,subgroup url,case description,img url,img name,case id/cover img id,crop r1,crop r2,crop col1,crop col2,tumor type,Notes,
5.1 Benign lesions | Ultrasound Cases,5.1.5 Galactoceles and sebaceous cysts,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/galactoceles-and-sebaceous-cysts/,Sebaceous cyst with a subcutaneous cyst with internal echos in the axilla,/clients/ultrasoundcases/uploads/lbox_2879.jpg,2879,2879,4,443,3,592,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.6 Metastases in the breast,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/metastases-in-the-breast/,Breast metastases in both breasts of a lung carcinoma,/clients/ultrasoundcases/uploads/lbox_26578.jpg,26578,26567,6,437,3,588,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multicentric breast carcinoma with multiple malignant lesions in the right breast after previous carcinoma of the left breast,/clients/ultrasoundcases/uploads/lbox_11906.jpg,11906,13989-11911,26,392,4,460,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multicentric breast carcinoma with multiple malignant lesions in the right breast after previous carcinoma of the left breast,/clients/ultrasoundcases/uploads/lbox_11907.jpg,11907,13989-11911,30,387,15,458,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multicentric breast carcinoma with multiple malignant lesions in the right breast after previous carcinoma of the left breast,/clients/ultrasoundcases/uploads/lbox_11908.jpg,11908,13989-11911,32,380,3,476,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multicentric breast carcinoma with multiple malignant lesions in the right breast after previous carcinoma of the left breast,/clients/ultrasoundcases/uploads/lbox_11909.jpg,11909,13989-11911,35,374,15,452,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multicentric breast carcinoma with multiple malignant lesions in the right breast after previous carcinoma of the left breast,/clients/ultrasoundcases/uploads/lbox_11912.jpg,11912,13989-11911,31,389,25,457,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multicentric breast carcinoma with multiple malignant lesions in the right breast after previous carcinoma of the left breast,/clients/ultrasoundcases/uploads/lbox_11913.jpg,11913,13989-11911,26,393,14,488,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multicentric breast carcinoma with multiple malignant lesions in the right breast after previous carcinoma of the left breast,/clients/ultrasoundcases/uploads/lbox_11914.jpg,11914,13989-11911,16,415,2,484,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multicentric breast carcinoma with multiple malignant lesions in the right breast after previous carcinoma of the left breast,/clients/ultrasoundcases/uploads/lbox_11915.jpg,11915,13989-11911,15,419,8,491,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple hyoechoic masses with benign characteristics in a 14 year old girl with Cowden syndrome. Biopsy proved the lesions to be fibroadenomas.,/clients/ultrasoundcases/uploads/lbox_12737.jpg,12737,14909-12738,29,389,55,489,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple hyoechoic masses with benign characteristics in a 14 year old girl with Cowden syndrome. Biopsy proved the lesions to be fibroadenomas.,/clients/ultrasoundcases/uploads/lbox_12738.jpg,12738,14909-12738,31,386,61,476,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple hyoechoic masses with benign characteristics in a 14 year old girl with Cowden syndrome. Biopsy proved the lesions to be fibroadenomas.,/clients/ultrasoundcases/uploads/lbox_12739.jpg,12739,14909-12738,22,401,63,477,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple hyoechoic masses with benign characteristics in a 14 year old girl with Cowden syndrome. Biopsy proved the lesions to be fibroadenomas.,/clients/ultrasoundcases/uploads/lbox_12740.jpg,12740,14909-12738,21,404,55,489,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple hyoechoic masses with benign characteristics in a 14 year old girl with Cowden syndrome. Biopsy proved the lesions to be fibroadenomas.,/clients/ultrasoundcases/uploads/lbox_12741.jpg,12741,14909-12738,26,401,102,399,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple hyoechoic masses with benign characteristics in a 14 year old girl with Cowden syndrome. Biopsy proved the lesions to be fibroadenomas.,/clients/ultrasoundcases/uploads/lbox_12743.jpg,12743,14909-12738,33,379,96,411,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Multiple hyoechoic masses with benign characteristics in a 14 year old girl with Cowden syndrome. Biopsy proved the lesions to be fibroadenomas.,/clients/ultrasoundcases/uploads/lbox_12744.jpg,12744,14909-12738,31,385,84,430,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.12 Lymph node metastases and local recurrence,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/lymph-node-metastases-and-local-recurrence/,Recurrence of a breast carcinoma next to a scar after breast conservation therapy,/clients/ultrasoundcases/uploads/lbox_12751.jpg,12751,14922-12751,52,350,95,409,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.12 Lymph node metastases and local recurrence,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/lymph-node-metastases-and-local-recurrence/,Recurrence of a breast carcinoma next to a scar after breast conservation therapy,/clients/ultrasoundcases/uploads/lbox_12752.jpg,12752,14922-12751,53,345,88,421,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.12 Lymph node metastases and local recurrence,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/lymph-node-metastases-and-local-recurrence/,Recurrence of a breast carcinoma next to a scar after breast conservation therapy,/clients/ultrasoundcases/uploads/lbox_12753.jpg,12753,14922-12751,24,399,56,489,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.3 Benign cysts with mass or mass looking lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-mass-or-mass-looking-lesions/,Polycystic disease with multiple cysts with internal echos caused by infection or hemorrhage. One cyst with irregular contents was aspirated but showed no signs of malignancy.,/clients/ultrasoundcases/uploads/lbox_15470.jpg,15470,18006-15471,40,368,88,421,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.3 Benign cysts with mass or mass looking lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-mass-or-mass-looking-lesions/,Polycystic disease with multiple cysts with internal echos caused by infection or hemorrhage. One cyst with irregular contents was aspirated but showed no signs of malignancy.,/clients/ultrasoundcases/uploads/lbox_15471.jpg,15471,18006-15471,43,358,86,427,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.3 Benign cysts with mass or mass looking lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-mass-or-mass-looking-lesions/,Polycystic disease with multiple cysts with internal echos caused by infection or hemorrhage. One cyst with irregular contents was aspirated but showed no signs of malignancy.,/clients/ultrasoundcases/uploads/lbox_15474.jpg,15474,18006-15471,52,343,96,409,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.3 Benign cysts with mass or mass looking lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-mass-or-mass-looking-lesions/,Polycystic disease with multiple cysts with internal echos caused by infection or hemorrhage. One cyst with irregular contents was aspirated but showed no signs of malignancy.,/clients/ultrasoundcases/uploads/lbox_15475.jpg,15475,18006-15471,52,344,98,407,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.3 Benign cysts with mass or mass looking lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-mass-or-mass-looking-lesions/,Polycystic disease with multiple cysts with internal echos caused by infection or hemorrhage. One cyst with irregular contents was aspirated but showed no signs of malignancy.,/clients/ultrasoundcases/uploads/lbox_15477.jpg,15477,18006-15471,62,325,100,402,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.4 Breast carcinoma diagnostic criteria: Color doppler,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-color-doppler/,Small ductal carcinoma with multiple vessels,/clients/ultrasoundcases/uploads/lbox_15917.jpg,15917,18533-15920,38,370,86,425,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.4 Breast carcinoma diagnostic criteria: Color doppler,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-color-doppler/,Small ductal carcinoma with multiple vessels,/clients/ultrasoundcases/uploads/lbox_15918.jpg,15918,18533-15920,39,369,76,451,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.4 Breast carcinoma diagnostic criteria: Color doppler,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-color-doppler/,Small ductal carcinoma with multiple vessels,/clients/ultrasoundcases/uploads/lbox_15919.jpg,15919,18533-15920,35,375,95,416,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Phyllodes tumor with a slightly lobulated hypoechoic mass,/clients/ultrasoundcases/uploads/lbox_16853.jpg,16853,19571-16854,18,410,96,407,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Phyllodes tumor with a slightly lobulated hypoechoic mass,/clients/ultrasoundcases/uploads/lbox_16854.jpg,16854,19571-16854,21,408,88,421,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.8 Other benign non cystic lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/other-benign-non-cystic-lesions/,Phyllodes tumor with a slightly lobulated hypoechoic mass,/clients/ultrasoundcases/uploads/lbox_16855.jpg,16855,19571-16854,35,376,28,350,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with multiple ill defined hypo-echoic mass lesions,/clients/ultrasoundcases/uploads/lbox_17728.jpg,17728,20568-17731,10,436,65,470,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with multiple ill defined hypo-echoic mass lesions,/clients/ultrasoundcases/uploads/lbox_17729.jpg,17729,20568-17731,37,372,3,592,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with multiple ill defined hypo-echoic mass lesions,/clients/ultrasoundcases/uploads/lbox_17730.jpg,17730,20568-17731,5,440,55,489,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with multiple ill defined hypo-echoic mass lesions,/clients/ultrasoundcases/uploads/lbox_17731.jpg,17731,20568-17731,40,373,4,592,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with multiple ill defined hypo-echoic mass lesions,/clients/ultrasoundcases/uploads/lbox_17732.jpg,17732,20568-17731,3,442,63,474,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with multiple ill defined hypo-echoic mass lesions,/clients/ultrasoundcases/uploads/lbox_17735.jpg,17735,20568-17731,4,441,39,524,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Bilateral adenosis with multiple calcified fibroadenomas,/clients/ultrasoundcases/uploads/lbox_17736.jpg,17736,20575-17737,3,443,37,526,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Bilateral adenosis with multiple calcified fibroadenomas,/clients/ultrasoundcases/uploads/lbox_17737.jpg,17737,20575-17737,1,447,43,512,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.10 Spreading of breast cancer Nipple retraction and carcinoma in relation to the ducts,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-nipple-retraction-and-carcinoma-in-relation-to-the-ducts/,Infiltrative ductal carcinoma with an irregular hypoechoic mass and ductal soft tissue masses. The surgical specimen showed an extensive ductal carcinoma in situ component.,/clients/ultrasoundcases/uploads/lbox_24484.jpg,24484,28250-24488,4,440,45,512,Malignant,,
