,size_mb,database
241,35.92,CBIS-DDSM
242,47.97,CBIS-DDSM
243,48.37,CBIS-DDSM
244,28.69,CBIS-DDSM
245,32.79,CBIS-DDSM
246,17.19,CBIS-DDSM
247,19.27,CBIS-DDSM
248,27.52,CBIS-DDSM
249,27.52,CBIS-DDSM
250,25.92,CBIS-DDSM
251,26.64,CBIS-DDSM
252,42.02,CBIS-DDSM
253,41.42,CBIS-DDSM
254,28.77,CBIS-DDSM
255,45.07,CBIS-DDSM
256,46.69,CBIS-DDSM
257,31.49,CBIS-DDSM
258,28.92,CBIS-DDSM
259,25.89,CBIS-DDSM
260,27.11,CBIS-DDSM
261,26.72,CBIS-DDSM
262,27.15,CBIS-DDSM
263,23.03,CBIS-DDSM
264,24.56,CBIS-DDSM
265,24.56,CBIS-DDSM
266,24.56,CBIS-DDSM
267,24.33,CBIS-DDSM
268,29.83,CBIS-DDSM
269,19.2,CBIS-DDSM
270,27.13,CBIS-DDSM
271,16.76,CBIS-DDSM
272,28.12,CBIS-DDSM
273,19.53,CBIS-DDSM
274,24.72,CBIS-DDSM
275,37.71,CBIS-DDSM
276,35.33,CBIS-DDSM
277,25.14,CBIS-DDSM
278,23.97,CBIS-DDSM
279,31.97,CBIS-DDSM
280,21.69,CBIS-DDSM
281,50.41,CBIS-DDSM
282,23.01,CBIS-DDSM
283,23.01,CBIS-DDSM
284,27.73,CBIS-DDSM
285,27.73,CBIS-DDSM
286,26.95,CBIS-DDSM
287,30.16,CBIS-DDSM
288,28.38,CBIS-DDSM
289,28.38,CBIS-DDSM
290,29.21,CBIS-DDSM
291,29.21,CBIS-DDSM
292,26.09,CBIS-DDSM
293,25.65,CBIS-DDSM
294,25.61,CBIS-DDSM
295,27.52,CBIS-DDSM
296,25.98,CBIS-DDSM
297,27.56,CBIS-DDSM
298,42.75,CBIS-DDSM
299,45.82,CBIS-DDSM
300,30.06,CBIS-DDSM
301,30.24,CBIS-DDSM
302,24.5,CBIS-DDSM
303,27.19,CBIS-DDSM
304,35.08,CBIS-DDSM
305,35.93,CBIS-DDSM
306,54.9,CBIS-DDSM
307,51.81,CBIS-DDSM
308,36.83,CBIS-DDSM
309,39.96,CBIS-DDSM
310,26.64,CBIS-DDSM
311,31.4,CBIS-DDSM
312,47.4,CBIS-DDSM
313,55.51,CBIS-DDSM
314,27.5,CBIS-DDSM
315,29.8,CBIS-DDSM
316,50.5,CBIS-DDSM
317,50.71,CBIS-DDSM
318,31.99,CBIS-DDSM
319,36.38,CBIS-DDSM
320,64.86,CBIS-DDSM
321,67.94,CBIS-DDSM
322,25.32,CBIS-DDSM
323,30.03,CBIS-DDSM
324,21.84,CBIS-DDSM
325,24.9,CBIS-DDSM
326,29.08,CBIS-DDSM
327,25.5,CBIS-DDSM
328,32.79,CBIS-DDSM
329,33.45,CBIS-DDSM
330,31.97,CBIS-DDSM
331,19.59,CBIS-DDSM
332,27.34,CBIS-DDSM
333,44.42,CBIS-DDSM
334,24.39,CBIS-DDSM
335,23.73,CBIS-DDSM
336,25.91,CBIS-DDSM
337,26.02,CBIS-DDSM
338,26.24,CBIS-DDSM
339,25.48,CBIS-DDSM
340,36.25,CBIS-DDSM
341,39.44,CBIS-DDSM
342,45.88,CBIS-DDSM
343,45.68,CBIS-DDSM
344,44.81,CBIS-DDSM
345,44.4,CBIS-DDSM
346,43.94,CBIS-DDSM
347,48.66,CBIS-DDSM
348,25.35,CBIS-DDSM
349,26.05,CBIS-DDSM
350,45.13,CBIS-DDSM
351,45.77,CBIS-DDSM
352,26.02,CBIS-DDSM
353,26.02,CBIS-DDSM
354,26.02,CBIS-DDSM
355,26.02,CBIS-DDSM
356,26.95,CBIS-DDSM
357,26.95,CBIS-DDSM
358,34.77,CBIS-DDSM
359,36.42,CBIS-DDSM
360,26.43,CBIS-DDSM
361,23.26,CBIS-DDSM
362,24.01,CBIS-DDSM
363,26.4,CBIS-DDSM
364,32.81,CBIS-DDSM
365,24.52,CBIS-DDSM
366,25.21,CBIS-DDSM
367,46.85,CBIS-DDSM
368,38.79,CBIS-DDSM
369,37.34,CBIS-DDSM
370,42.86,CBIS-DDSM
371,43.58,CBIS-DDSM
372,25.83,CBIS-DDSM
373,35.88,CBIS-DDSM
374,32.68,CBIS-DDSM
375,29.55,CBIS-DDSM
376,30.02,CBIS-DDSM
377,45.95,CBIS-DDSM
378,43.18,CBIS-DDSM
379,47.42,CBIS-DDSM
380,47.0,CBIS-DDSM
381,48.74,CBIS-DDSM
382,30.3,CBIS-DDSM
383,30.76,CBIS-DDSM
384,26.01,CBIS-DDSM
385,26.58,CBIS-DDSM
386,25.82,CBIS-DDSM
387,25.83,CBIS-DDSM
388,26.62,CBIS-DDSM
389,26.45,CBIS-DDSM
390,23.71,CBIS-DDSM
391,26.6,CBIS-DDSM
392,22.7,CBIS-DDSM
393,21.52,CBIS-DDSM
394,21.52,CBIS-DDSM
395,24.3,CBIS-DDSM
396,22.5,CBIS-DDSM
397,22.5,CBIS-DDSM
398,26.92,CBIS-DDSM
399,26.62,CBIS-DDSM
400,47.76,CBIS-DDSM
401,47.25,CBIS-DDSM
402,25.72,CBIS-DDSM
403,37.78,CBIS-DDSM
404,45.03,CBIS-DDSM
405,45.03,CBIS-DDSM
406,45.03,CBIS-DDSM
407,45.91,CBIS-DDSM
408,45.91,CBIS-DDSM
409,45.91,CBIS-DDSM
410,45.91,CBIS-DDSM
411,45.91,CBIS-DDSM
412,45.19,CBIS-DDSM
413,45.19,CBIS-DDSM
414,45.19,CBIS-DDSM
415,46.05,CBIS-DDSM
416,46.05,CBIS-DDSM
417,46.05,CBIS-DDSM
418,27.06,CBIS-DDSM
419,36.53,CBIS-DDSM
420,37.01,CBIS-DDSM
421,42.83,CBIS-DDSM
422,31.49,CBIS-DDSM
423,39.38,CBIS-DDSM
424,38.35,CBIS-DDSM
425,56.29,CBIS-DDSM
426,37.82,CBIS-DDSM
427,39.11,CBIS-DDSM
428,27.02,CBIS-DDSM
429,24.58,CBIS-DDSM
430,26.82,CBIS-DDSM
431,43.16,CBIS-DDSM
432,22.05,CBIS-DDSM
433,23.25,CBIS-DDSM
434,44.63,CBIS-DDSM
435,53.05,CBIS-DDSM
436,24.53,CBIS-DDSM
437,26.12,CBIS-DDSM
438,44.38,CBIS-DDSM
439,42.51,CBIS-DDSM
440,26.36,CBIS-DDSM
441,25.27,CBIS-DDSM
442,25.12,CBIS-DDSM
443,36.81,CBIS-DDSM
444,26.72,CBIS-DDSM
445,28.42,CBIS-DDSM
446,27.06,CBIS-DDSM
447,27.14,CBIS-DDSM
448,43.37,CBIS-DDSM
449,39.0,CBIS-DDSM
450,26.38,CBIS-DDSM
451,21.55,CBIS-DDSM
452,26.4,CBIS-DDSM
453,25.78,CBIS-DDSM
454,24.4,CBIS-DDSM
455,26.95,CBIS-DDSM
456,26.81,CBIS-DDSM
457,25.95,CBIS-DDSM
458,25.83,CBIS-DDSM
459,57.94,CBIS-DDSM
460,44.36,CBIS-DDSM
461,43.34,CBIS-DDSM
462,44.6,CBIS-DDSM
463,44.41,CBIS-DDSM
464,43.76,CBIS-DDSM
465,21.79,CBIS-DDSM
466,21.79,CBIS-DDSM
467,21.79,CBIS-DDSM
468,23.3,CBIS-DDSM
469,23.3,CBIS-DDSM
470,23.3,CBIS-DDSM
471,47.32,CBIS-DDSM
472,26.74,CBIS-DDSM
473,28.66,CBIS-DDSM
474,37.58,CBIS-DDSM
475,41.27,CBIS-DDSM
476,28.29,CBIS-DDSM
477,33.95,CBIS-DDSM
478,24.44,CBIS-DDSM
479,22.77,CBIS-DDSM
480,24.91,CBIS-DDSM
481,26.14,CBIS-DDSM
482,46.17,CBIS-DDSM
483,47.08,CBIS-DDSM
484,48.09,CBIS-DDSM
485,48.02,CBIS-DDSM
486,27.16,CBIS-DDSM
487,27.06,CBIS-DDSM
488,26.6,CBIS-DDSM
489,26.82,CBIS-DDSM
490,22.86,CBIS-DDSM
491,55.62,CBIS-DDSM
492,51.57,CBIS-DDSM
493,24.2,CBIS-DDSM
494,23.91,CBIS-DDSM
495,24.45,CBIS-DDSM
496,26.04,CBIS-DDSM
497,26.75,CBIS-DDSM
498,50.7,CBIS-DDSM
499,51.0,CBIS-DDSM
500,25.39,CBIS-DDSM
501,26.11,CBIS-DDSM
502,25.2,CBIS-DDSM
503,24.2,CBIS-DDSM
504,62.52,CBIS-DDSM
505,26.81,CBIS-DDSM
506,43.01,CBIS-DDSM
507,24.18,CBIS-DDSM
508,26.12,CBIS-DDSM
509,23.19,CBIS-DDSM
510,25.74,CBIS-DDSM
511,40.66,CBIS-DDSM
512,42.74,CBIS-DDSM
513,52.78,CBIS-DDSM
514,39.76,CBIS-DDSM
515,39.61,CBIS-DDSM
516,31.46,CBIS-DDSM
517,36.39,CBIS-DDSM
518,26.19,CBIS-DDSM
519,26.54,CBIS-DDSM
520,30.06,CBIS-DDSM
521,30.32,CBIS-DDSM
522,26.12,CBIS-DDSM
523,26.28,CBIS-DDSM
524,26.7,CBIS-DDSM
525,26.44,CBIS-DDSM
526,26.11,CBIS-DDSM
527,27.09,CBIS-DDSM
528,27.04,CBIS-DDSM
529,26.2,CBIS-DDSM
530,35.41,CBIS-DDSM
531,27.02,CBIS-DDSM
532,27.02,CBIS-DDSM
533,25.16,CBIS-DDSM
534,25.16,CBIS-DDSM
535,21.38,CBIS-DDSM
536,21.79,CBIS-DDSM
537,25.54,CBIS-DDSM
538,25.61,CBIS-DDSM
539,36.48,CBIS-DDSM
540,34.77,CBIS-DDSM
541,35.17,CBIS-DDSM
542,28.88,CBIS-DDSM
543,28.58,CBIS-DDSM
544,48.09,CBIS-DDSM
545,48.02,CBIS-DDSM
546,48.02,CBIS-DDSM
547,48.09,CBIS-DDSM
548,48.09,CBIS-DDSM
549,23.72,CBIS-DDSM
550,25.09,CBIS-DDSM
551,24.25,CBIS-DDSM
552,25.93,CBIS-DDSM
553,25.41,CBIS-DDSM
554,25.36,CBIS-DDSM
555,23.64,CBIS-DDSM
556,26.33,CBIS-DDSM
557,24.94,CBIS-DDSM
558,29.46,CBIS-DDSM
559,41.13,CBIS-DDSM
560,42.52,CBIS-DDSM
561,42.52,CBIS-DDSM
562,42.52,CBIS-DDSM
563,24.05,CBIS-DDSM
564,29.66,CBIS-DDSM
565,43.37,CBIS-DDSM
566,44.04,CBIS-DDSM
567,39.53,CBIS-DDSM
568,47.63,CBIS-DDSM
569,39.49,CBIS-DDSM
570,23.3,CBIS-DDSM
571,23.98,CBIS-DDSM
572,25.69,CBIS-DDSM
573,43.01,CBIS-DDSM
574,48.7,CBIS-DDSM
575,30.95,CBIS-DDSM
576,34.27,CBIS-DDSM
577,43.56,CBIS-DDSM
578,45.07,CBIS-DDSM
579,45.07,CBIS-DDSM
580,45.07,CBIS-DDSM
581,45.07,CBIS-DDSM
582,60.0,CBIS-DDSM
583,32.42,CBIS-DDSM
584,36.39,CBIS-DDSM
585,27.87,CBIS-DDSM
586,26.69,CBIS-DDSM
587,21.86,CBIS-DDSM
588,24.13,CBIS-DDSM
589,29.38,CBIS-DDSM
590,48.4,CBIS-DDSM
591,53.81,CBIS-DDSM
592,44.74,CBIS-DDSM
593,43.08,CBIS-DDSM
594,42.26,CBIS-DDSM
595,41.24,CBIS-DDSM
596,46.41,CBIS-DDSM
597,54.61,CBIS-DDSM
598,23.64,CBIS-DDSM
599,24.16,CBIS-DDSM
600,42.26,CBIS-DDSM
601,42.97,CBIS-DDSM
602,25.08,CBIS-DDSM
603,25.28,CBIS-DDSM
604,28.89,CBIS-DDSM
605,29.35,CBIS-DDSM
606,61.85,CBIS-DDSM
607,62.06,CBIS-DDSM
608,49.71,CBIS-DDSM
609,52.65,CBIS-DDSM
610,24.96,CBIS-DDSM
611,25.76,CBIS-DDSM
612,24.06,CBIS-DDSM
613,24.06,CBIS-DDSM
614,24.33,CBIS-DDSM
615,24.33,CBIS-DDSM
616,25.29,CBIS-DDSM
617,24.81,CBIS-DDSM
618,30.26,CBIS-DDSM
619,30.26,CBIS-DDSM
620,32.95,CBIS-DDSM
621,32.95,CBIS-DDSM
622,26.38,CBIS-DDSM
623,24.94,CBIS-DDSM
624,21.42,CBIS-DDSM
625,25.92,CBIS-DDSM
626,26.37,CBIS-DDSM
627,31.64,CBIS-DDSM
628,26.33,CBIS-DDSM
629,38.33,CBIS-DDSM
630,41.7,CBIS-DDSM
631,27.07,CBIS-DDSM
632,26.86,CBIS-DDSM
633,44.14,CBIS-DDSM
634,44.14,CBIS-DDSM
635,44.49,CBIS-DDSM
636,44.49,CBIS-DDSM
637,26.46,CBIS-DDSM
638,30.4,CBIS-DDSM
639,36.44,CBIS-DDSM
640,28.57,CBIS-DDSM
641,33.04,CBIS-DDSM
642,25.01,CBIS-DDSM
643,24.95,CBIS-DDSM
644,27.58,CBIS-DDSM
645,39.72,CBIS-DDSM
646,46.48,CBIS-DDSM
647,46.45,CBIS-DDSM
648,29.5,CBIS-DDSM
649,30.32,CBIS-DDSM
650,24.52,CBIS-DDSM
651,27.9,CBIS-DDSM
652,43.45,CBIS-DDSM
653,43.54,CBIS-DDSM
654,27.65,CBIS-DDSM
655,32.97,CBIS-DDSM
656,25.32,CBIS-DDSM
657,26.02,CBIS-DDSM
658,41.36,CBIS-DDSM
659,40.73,CBIS-DDSM
660,39.9,CBIS-DDSM
661,38.85,CBIS-DDSM
662,54.02,CBIS-DDSM
663,55.74,CBIS-DDSM
664,28.63,CBIS-DDSM
665,28.72,CBIS-DDSM
666,26.16,CBIS-DDSM
667,24.97,CBIS-DDSM
668,34.67,CBIS-DDSM
669,28.04,CBIS-DDSM
670,27.94,CBIS-DDSM
671,17.73,CBIS-DDSM
672,24.34,CBIS-DDSM
673,43.5,CBIS-DDSM
674,28.68,CBIS-DDSM
675,28.56,CBIS-DDSM
676,34.49,CBIS-DDSM
677,32.33,CBIS-DDSM
678,41.84,CBIS-DDSM
679,43.38,CBIS-DDSM
680,49.94,CBIS-DDSM
681,44.76,CBIS-DDSM
682,36.7,CBIS-DDSM
683,36.9,CBIS-DDSM
684,28.95,CBIS-DDSM
685,29.25,CBIS-DDSM
686,26.13,CBIS-DDSM
687,26.72,CBIS-DDSM
688,25.37,CBIS-DDSM
689,27.17,CBIS-DDSM
690,27.34,CBIS-DDSM
691,26.28,CBIS-DDSM
692,27.72,CBIS-DDSM
693,26.86,CBIS-DDSM
694,27.38,CBIS-DDSM
695,25.32,CBIS-DDSM
696,38.47,CBIS-DDSM
697,38.26,CBIS-DDSM
698,41.99,CBIS-DDSM
699,41.99,CBIS-DDSM
700,44.16,CBIS-DDSM
701,41.6,CBIS-DDSM
702,34.71,CBIS-DDSM
703,22.24,CBIS-DDSM
704,23.09,CBIS-DDSM
705,54.83,CBIS-DDSM
706,44.14,CBIS-DDSM
707,46.65,CBIS-DDSM
708,24.78,CBIS-DDSM
709,26.99,CBIS-DDSM
710,32.74,CBIS-DDSM
711,32.34,CBIS-DDSM
712,35.0,CBIS-DDSM
713,35.56,CBIS-DDSM
714,35.8,CBIS-DDSM
715,30.49,CBIS-DDSM
716,24.06,CBIS-DDSM
717,26.23,CBIS-DDSM
718,38.75,CBIS-DDSM
719,41.13,CBIS-DDSM
720,49.0,CBIS-DDSM
721,46.57,CBIS-DDSM
722,45.0,CBIS-DDSM
723,37.08,CBIS-DDSM
724,20.82,CBIS-DDSM
725,25.38,CBIS-DDSM
726,41.12,CBIS-DDSM
727,41.09,CBIS-DDSM
728,46.21,CBIS-DDSM
729,45.35,CBIS-DDSM
730,19.32,CBIS-DDSM
731,25.54,CBIS-DDSM
732,26.24,CBIS-DDSM
733,26.24,CBIS-DDSM
734,23.22,CBIS-DDSM
735,30.11,CBIS-DDSM
736,30.0,CBIS-DDSM
737,40.26,CBIS-DDSM
738,25.17,CBIS-DDSM
739,23.99,CBIS-DDSM
740,25.38,CBIS-DDSM
741,25.38,CBIS-DDSM
742,34.27,CBIS-DDSM
743,32.97,CBIS-DDSM
744,45.69,CBIS-DDSM
745,44.42,CBIS-DDSM
746,41.25,CBIS-DDSM
747,42.59,CBIS-DDSM
748,27.17,CBIS-DDSM
749,51.13,CBIS-DDSM
750,55.23,CBIS-DDSM
751,44.94,CBIS-DDSM
752,39.62,CBIS-DDSM
753,40.55,CBIS-DDSM
754,27.64,CBIS-DDSM
755,25.82,CBIS-DDSM
756,33.21,CBIS-DDSM
757,26.54,CBIS-DDSM
758,28.59,CBIS-DDSM
759,36.69,CBIS-DDSM
760,36.66,CBIS-DDSM
761,39.44,CBIS-DDSM
762,41.54,CBIS-DDSM
763,26.54,CBIS-DDSM
764,26.54,CBIS-DDSM
765,25.48,CBIS-DDSM
766,25.48,CBIS-DDSM
767,26.52,CBIS-DDSM
768,71.43,CBIS-DDSM
769,25.53,CBIS-DDSM
770,26.44,CBIS-DDSM
771,47.42,CBIS-DDSM
772,45.57,CBIS-DDSM
773,36.53,CBIS-DDSM
774,36.37,CBIS-DDSM
775,33.62,CBIS-DDSM
776,25.8,CBIS-DDSM
777,26.39,CBIS-DDSM
778,37.08,CBIS-DDSM
779,40.95,CBIS-DDSM
780,48.02,CBIS-DDSM
781,34.39,CBIS-DDSM
782,31.78,CBIS-DDSM
783,45.24,CBIS-DDSM
784,42.79,CBIS-DDSM
785,42.95,CBIS-DDSM
786,26.28,CBIS-DDSM
787,27.57,CBIS-DDSM
788,43.55,CBIS-DDSM
789,43.55,CBIS-DDSM
790,43.55,CBIS-DDSM
791,20.57,CBIS-DDSM
792,25.98,CBIS-DDSM
793,40.46,CBIS-DDSM
794,46.29,CBIS-DDSM
795,27.18,CBIS-DDSM
796,30.55,CBIS-DDSM
797,36.95,CBIS-DDSM
798,25.57,CBIS-DDSM
799,26.02,CBIS-DDSM
800,24.26,CBIS-DDSM
801,46.79,CBIS-DDSM
802,49.48,CBIS-DDSM
803,35.93,CBIS-DDSM
804,37.02,CBIS-DDSM
805,46.56,CBIS-DDSM
806,45.11,CBIS-DDSM
807,43.15,CBIS-DDSM
808,49.39,CBIS-DDSM
809,32.59,CBIS-DDSM
810,37.01,CBIS-DDSM
811,26.6,CBIS-DDSM
812,26.34,CBIS-DDSM
813,26.92,CBIS-DDSM
814,26.41,CBIS-DDSM
815,29.08,CBIS-DDSM
816,29.08,CBIS-DDSM
817,29.4,CBIS-DDSM
818,29.43,CBIS-DDSM
819,29.25,CBIS-DDSM
820,43.78,CBIS-DDSM
821,47.2,CBIS-DDSM
822,44.94,CBIS-DDSM
823,46.47,CBIS-DDSM
824,30.54,CBIS-DDSM
825,29.08,CBIS-DDSM
826,27.99,CBIS-DDSM
827,49.1,CBIS-DDSM
828,47.01,CBIS-DDSM
829,20.38,CBIS-DDSM
830,23.95,CBIS-DDSM
831,55.91,CBIS-DDSM
832,37.79,CBIS-DDSM
833,26.84,CBIS-DDSM
834,27.18,CBIS-DDSM
835,29.15,CBIS-DDSM
836,30.07,CBIS-DDSM
837,25.01,CBIS-DDSM
838,42.23,CBIS-DDSM
839,42.35,CBIS-DDSM
840,26.01,CBIS-DDSM
841,26.25,CBIS-DDSM
842,36.2,CBIS-DDSM
843,39.64,CBIS-DDSM
844,26.11,CBIS-DDSM
845,41.76,CBIS-DDSM
846,44.16,CBIS-DDSM
847,28.33,CBIS-DDSM
848,26.28,CBIS-DDSM
849,40.94,CBIS-DDSM
850,42.78,CBIS-DDSM
851,26.1,CBIS-DDSM
852,27.34,CBIS-DDSM
853,26.68,CBIS-DDSM
854,26.58,CBIS-DDSM
855,25.73,CBIS-DDSM
856,25.74,CBIS-DDSM
857,29.5,CBIS-DDSM
858,30.49,CBIS-DDSM
859,44.96,CBIS-DDSM
860,40.7,CBIS-DDSM
861,25.1,CBIS-DDSM
862,28.61,CBIS-DDSM
863,49.67,CBIS-DDSM
864,27.08,CBIS-DDSM
865,26.17,CBIS-DDSM
866,41.81,CBIS-DDSM
867,44.94,CBIS-DDSM
868,28.68,CBIS-DDSM
869,28.68,CBIS-DDSM
870,28.53,CBIS-DDSM
871,28.53,CBIS-DDSM
872,43.27,CBIS-DDSM
873,44.48,CBIS-DDSM
874,27.16,CBIS-DDSM
875,27.63,CBIS-DDSM
876,34.27,CBIS-DDSM
877,37.66,CBIS-DDSM
878,33.02,CBIS-DDSM
879,25.36,CBIS-DDSM
880,25.36,CBIS-DDSM
881,24.93,CBIS-DDSM
882,24.93,CBIS-DDSM
883,26.57,CBIS-DDSM
884,25.84,CBIS-DDSM
885,23.34,CBIS-DDSM
886,24.79,CBIS-DDSM
887,42.07,CBIS-DDSM
888,44.84,CBIS-DDSM
889,26.73,CBIS-DDSM
890,27.11,CBIS-DDSM
891,27.11,CBIS-DDSM
892,27.11,CBIS-DDSM
893,36.51,CBIS-DDSM
894,37.65,CBIS-DDSM
895,24.91,CBIS-DDSM
896,23.95,CBIS-DDSM
897,35.07,CBIS-DDSM
898,37.57,CBIS-DDSM
899,19.6,CBIS-DDSM
900,24.23,CBIS-DDSM
901,24.28,CBIS-DDSM
902,23.57,CBIS-DDSM
903,19.08,CBIS-DDSM
904,24.56,CBIS-DDSM
905,37.77,CBIS-DDSM
906,39.91,CBIS-DDSM
907,32.2,CBIS-DDSM
908,45.11,CBIS-DDSM
909,45.3,CBIS-DDSM
910,31.97,CBIS-DDSM
911,23.52,CBIS-DDSM
912,26.65,CBIS-DDSM
913,43.5,CBIS-DDSM
914,45.13,CBIS-DDSM
915,28.8,CBIS-DDSM
916,29.37,CBIS-DDSM
917,30.82,CBIS-DDSM
918,25.41,CBIS-DDSM
919,25.93,CBIS-DDSM
920,26.23,CBIS-DDSM
921,42.45,CBIS-DDSM
922,42.07,CBIS-DDSM
923,51.6,CBIS-DDSM
924,57.07,CBIS-DDSM
925,35.03,CBIS-DDSM
926,31.97,CBIS-DDSM
927,34.75,CBIS-DDSM
928,27.16,CBIS-DDSM
929,26.95,CBIS-DDSM
930,25.21,CBIS-DDSM
931,25.21,CBIS-DDSM
932,26.68,CBIS-DDSM
933,25.9,CBIS-DDSM
934,21.86,CBIS-DDSM
935,23.71,CBIS-DDSM
936,26.82,CBIS-DDSM
937,27.09,CBIS-DDSM
938,53.49,CBIS-DDSM
939,41.64,CBIS-DDSM
940,26.69,CBIS-DDSM
941,26.02,CBIS-DDSM
942,23.49,CBIS-DDSM
943,23.96,CBIS-DDSM
944,24.01,CBIS-DDSM
945,23.45,CBIS-DDSM
946,23.59,CBIS-DDSM
947,27.41,CBIS-DDSM
948,27.02,CBIS-DDSM
949,43.47,CBIS-DDSM
950,56.5,CBIS-DDSM
951,31.12,CBIS-DDSM
952,24.34,CBIS-DDSM
953,22.31,CBIS-DDSM
954,31.81,CBIS-DDSM
955,42.63,CBIS-DDSM
956,41.38,CBIS-DDSM
957,48.22,CBIS-DDSM
958,48.11,CBIS-DDSM
959,47.87,CBIS-DDSM
960,21.42,CBIS-DDSM
961,30.71,CBIS-DDSM
962,31.63,CBIS-DDSM
963,46.54,CBIS-DDSM
964,46.54,CBIS-DDSM
965,46.54,CBIS-DDSM
966,46.94,CBIS-DDSM
967,46.94,CBIS-DDSM
968,46.94,CBIS-DDSM
969,27.74,CBIS-DDSM
970,30.23,CBIS-DDSM
971,26.54,CBIS-DDSM
972,44.61,CBIS-DDSM
973,45.51,CBIS-DDSM
974,36.37,CBIS-DDSM
975,34.74,CBIS-DDSM
976,41.05,CBIS-DDSM
977,25.22,CBIS-DDSM
978,25.56,CBIS-DDSM
979,17.75,CBIS-DDSM
980,25.14,CBIS-DDSM
981,39.92,CBIS-DDSM
982,38.95,CBIS-DDSM
983,20.67,CBIS-DDSM
984,26.2,CBIS-DDSM
985,45.98,CBIS-DDSM
986,23.44,CBIS-DDSM
987,27.16,CBIS-DDSM
988,25.28,CBIS-DDSM
989,27.0,CBIS-DDSM
990,27.13,CBIS-DDSM
991,24.31,CBIS-DDSM
992,27.29,CBIS-DDSM
993,23.36,CBIS-DDSM
994,41.35,CBIS-DDSM
995,43.42,CBIS-DDSM
996,44.54,CBIS-DDSM
997,23.0,CBIS-DDSM
998,24.51,CBIS-DDSM
999,32.13,CBIS-DDSM
1000,28.36,CBIS-DDSM
1001,28.71,CBIS-DDSM
1002,25.46,CBIS-DDSM
1003,28.93,CBIS-DDSM
1004,46.31,CBIS-DDSM
1005,47.64,CBIS-DDSM
1006,41.76,CBIS-DDSM
1007,40.12,CBIS-DDSM
1008,25.93,CBIS-DDSM
1009,25.49,CBIS-DDSM
1010,35.72,CBIS-DDSM
1011,38.95,CBIS-DDSM
1012,47.53,CBIS-DDSM
1013,47.51,CBIS-DDSM
1014,25.65,CBIS-DDSM
1015,44.73,CBIS-DDSM
1016,45.58,CBIS-DDSM
1017,26.04,CBIS-DDSM
1018,22.99,CBIS-DDSM
1019,24.14,CBIS-DDSM
1020,41.61,CBIS-DDSM
1021,42.16,CBIS-DDSM
1022,27.25,CBIS-DDSM
1023,27.43,CBIS-DDSM
1024,27.74,CBIS-DDSM
1025,27.59,CBIS-DDSM
1026,36.48,CBIS-DDSM
1027,34.76,CBIS-DDSM
1028,26.97,CBIS-DDSM
1029,45.69,CBIS-DDSM
1030,25.4,CBIS-DDSM
1031,47.87,CBIS-DDSM
1032,47.8,CBIS-DDSM
1033,23.85,CBIS-DDSM
1034,23.67,CBIS-DDSM
1035,28.93,CBIS-DDSM
1036,43.41,CBIS-DDSM
1037,44.3,CBIS-DDSM
1038,44.3,CBIS-DDSM
1039,44.3,CBIS-DDSM
1040,44.3,CBIS-DDSM
1041,44.3,CBIS-DDSM
1042,45.75,CBIS-DDSM
1043,45.75,CBIS-DDSM
1044,45.75,CBIS-DDSM
1045,45.75,CBIS-DDSM
1046,45.75,CBIS-DDSM
1047,45.75,CBIS-DDSM
1048,28.53,CBIS-DDSM
1049,27.77,CBIS-DDSM
1050,27.18,CBIS-DDSM
1051,29.08,CBIS-DDSM
1052,26.81,CBIS-DDSM
1053,27.11,CBIS-DDSM
1054,24.94,CBIS-DDSM
1055,23.83,CBIS-DDSM
1056,24.29,CBIS-DDSM
1057,31.47,CBIS-DDSM
1058,32.78,CBIS-DDSM
1059,25.54,CBIS-DDSM
1060,26.22,CBIS-DDSM
1061,23.02,CBIS-DDSM
1062,27.13,CBIS-DDSM
1063,40.36,CBIS-DDSM
1064,42.61,CBIS-DDSM
1065,43.44,CBIS-DDSM
1066,44.06,CBIS-DDSM
1067,36.24,CBIS-DDSM
1068,26.69,CBIS-DDSM
1069,26.69,CBIS-DDSM
1070,42.04,CBIS-DDSM
1071,23.74,CBIS-DDSM
1072,21.58,CBIS-DDSM
1073,25.04,CBIS-DDSM
1074,34.44,CBIS-DDSM
1075,42.17,CBIS-DDSM
1076,42.21,CBIS-DDSM
1077,25.85,CBIS-DDSM
1078,31.0,CBIS-DDSM
1079,22.72,CBIS-DDSM
1080,25.72,CBIS-DDSM
1081,43.42,CBIS-DDSM
1082,43.42,CBIS-DDSM
1083,43.42,CBIS-DDSM
1084,43.85,CBIS-DDSM
1085,43.85,CBIS-DDSM
1086,43.85,CBIS-DDSM
1087,35.76,CBIS-DDSM
1088,34.11,CBIS-DDSM
1089,24.62,CBIS-DDSM
1090,25.24,CBIS-DDSM
1091,31.26,CBIS-DDSM
1092,29.31,CBIS-DDSM
1093,29.17,CBIS-DDSM
1094,30.37,CBIS-DDSM
1095,24.37,CBIS-DDSM
1096,28.37,CBIS-DDSM
1097,26.36,CBIS-DDSM
1098,27.63,CBIS-DDSM
1099,23.68,CBIS-DDSM
1100,26.78,CBIS-DDSM
1101,44.37,CBIS-DDSM
1102,35.84,CBIS-DDSM
1103,34.19,CBIS-DDSM
1104,32.93,CBIS-DDSM
1105,26.87,CBIS-DDSM
1106,24.68,CBIS-DDSM
1107,24.08,CBIS-DDSM
